351,2019-06-18 00:00:00,36,25,晴~多云,东南风2级,93,2024-12-05 16:35:57,2024-12-05 16:35:57
352,2019-06-19 00:00:00,34,24,多云~小雨,西南风2级,62,2024-12-05 16:35:57,2024-12-05 16:35:57
353,2019-06-20 00:00:00,26,21,小雨~多云,东南风2级,37,2024-12-05 16:35:57,2024-12-05 16:35:57
354,2019-06-21 00:00:00,32,24,多云,南风2级,56,2024-12-05 16:35:57,2024-12-05 16:35:57
355,2019-06-22 00:00:00,31,23,多云,西北风2级,92,2024-12-05 16:35:57,2024-12-05 16:35:57
356,2019-06-23 00:00:00,35,23,多云,东南风2级,83,2024-12-05 16:35:57,2024-12-05 16:35:57
357,2019-06-24 00:00:00,33,23,阴~多云,西南风2级,79,2024-12-05 16:35:57,2024-12-05 16:35:57
358,2019-06-25 00:00:00,32,21,多云~晴,西南风2级,77,2024-12-05 16:35:57,2024-12-05 16:35:57
359,2019-06-26 00:00:00,35,24,多云,东南风2级,81,2024-12-05 16:35:57,2024-12-05 16:35:57
360,2019-06-27 00:00:00,34,23,多云~小雨,西南风3级,81,2024-12-05 16:35:57,2024-12-05 16:35:57
361,2019-06-28 00:00:00,26,23,小雨~多云,西北风3级,51,2024-12-05 16:35:57,2024-12-05 16:35:57
362,2019-06-29 00:00:00,37,25,晴~多云,西北风3级,55,2024-12-05 16:35:57,2024-12-05 16:35:57
363,2019-06-30 00:00:00,35,22,多云,西北风3级,59,2024-12-05 16:35:57,2024-12-05 16:35:57
103,2019-07-01 00:00:00,36,24,晴~多云,东南风2级,86,2024-12-05 16:35:56,2024-12-05 16:35:56
104,2019-07-02 00:00:00,37,24,多云,西南风3级,84,2024-12-05 16:35:56,2024-12-05 16:35:56
105,2019-07-03 00:00:00,37,26,多云~阴,东南风2级,100,2024-12-05 16:35:56,2024-12-05 16:35:56
106,2019-07-04 00:00:00,37,24,多云~晴,西南风3级,71,2024-12-05 16:35:56,2024-12-05 16:35:56
107,2019-07-05 00:00:00,38,26,晴,西南风3级,72,2024-12-05 16:35:56,2024-12-05 16:35:56
108,2019-07-06 00:00:00,37,22,多云~阴,东北风3级,53,2024-12-05 16:35:56,2024-12-05 16:35:56
109,2019-07-07 00:00:00,34,23,晴~多云,东北风3级,41,2024-12-05 16:35:56,2024-12-05 16:35:56
110,2019-07-08 00:00:00,30,23,阴~多云,东北风3级,45,2024-12-05 16:35:56,2024-12-05 16:35:56
111,2019-07-09 00:00:00,30,23,阴,东北风2级,67,2024-12-05 16:35:56,2024-12-05 16:35:56
112,2019-07-10 00:00:00,29,21,小雨,东北风2级,56,2024-12-05 16:35:56,2024-12-05 16:35:56
113,2019-07-11 00:00:00,30,23,阴,东南风2级,66,2024-12-05 16:35:56,2024-12-05 16:35:56
114,2019-07-12 00:00:00,31,23,多云,西南风3级,63,2024-12-05 16:35:56,2024-12-05 16:35:56
115,2019-07-13 00:00:00,35,24,晴,西南风2级,82,2024-12-05 16:35:56,2024-12-05 16:35:56
116,2019-07-14 00:00:00,37,26,晴,西南风3级,78,2024-12-05 16:35:56,2024-12-05 16:35:56
117,2019-07-15 00:00:00,37,26,多云~阴,东南风3级,78,2024-12-05 16:35:56,2024-12-05 16:35:56
118,2019-07-16 00:00:00,34,24,阴~多云,东南风3级,81,2024-12-05 16:35:56,2024-12-05 16:35:56
119,2019-07-17 00:00:00,30,23,小雨~多云,东南风2级,63,2024-12-05 16:35:56,2024-12-05 16:35:56
120,2019-07-18 00:00:00,35,25,多云~晴,东北风2级,60,2024-12-05 16:35:56,2024-12-05 16:35:56
121,2019-07-19 00:00:00,36,26,多云,东北风2级,93,2024-12-05 16:35:56,2024-12-05 16:35:56
122,2019-07-20 00:00:00,37,27,多云,东南风2级,108,2024-12-05 16:35:56,2024-12-05 16:35:56
194,2019-07-21 00:00:00,38,28,多云~阴,东南风2级,90,2024-12-05 16:35:56,2024-12-05 16:35:56
195,2019-07-22 00:00:00,37,27,小雨,东南风3级,56,2024-12-05 16:35:56,2024-12-05 16:35:56
196,2019-07-23 00:00:00,37,28,多云,西南风2级,57,2024-12-05 16:35:56,2024-12-05 16:35:56
197,2019-07-24 00:00:00,38,28,多云~小雨,西南风2级,95,2024-12-05 16:35:56,2024-12-05 16:35:56
198,2019-07-25 00:00:00,38,29,多云,西南风2级,79,2024-12-05 16:35:56,2024-12-05 16:35:56
199,2019-07-26 00:00:00,36,26,小雨,东南风2级,65,2024-12-05 16:35:56,2024-12-05 16:35:56
200,2019-07-27 00:00:00,36,28,小雨,东南风3级,41,2024-12-05 16:35:56,2024-12-05 16:35:56
201,2019-07-28 00:00:00,37,27,多云,东南风3级,54,2024-12-05 16:35:56,2024-12-05 16:35:56
202,2019-07-29 00:00:00,37,27,多云~小雨,西南风3级,46,2024-12-05 16:35:56,2024-12-05 16:35:56
203,2019-07-30 00:00:00,35,27,多云,西南风2级,43,2024-12-05 16:35:56,2024-12-05 16:35:56
204,2019-07-31 00:00:00,34,27,多云~小雨,西南风3级,49,2024-12-05 16:35:56,2024-12-05 16:35:56
216,2019-08-01 00:00:00,32,23,小雨~中雨,东南风2级,40,2024-12-05 16:35:56,2024-12-05 16:35:56
217,2019-08-02 00:00:00,30,24,小雨,东北风2级,26,2024-12-05 16:35:56,2024-12-05 16:35:56
218,2019-08-03 00:00:00,29,24,小雨,东北风3级,37,2024-12-05 16:35:56,2024-12-05 16:35:56
219,2019-08-04 00:00:00,30,24,小雨,东北风3级,56,2024-12-05 16:35:56,2024-12-05 16:35:56
220,2019-08-05 00:00:00,31,25,多云~小雨,东北风2级,54,2024-12-05 16:35:56,2024-12-05 16:35:56
221,2019-08-06 00:00:00,30,24,小雨,西北风2级,53,2024-12-05 16:35:56,2024-12-05 16:35:56
222,2019-08-07 00:00:00,30,23,小雨~多云,东北风2级,41,2024-12-05 16:35:56,2024-12-05 16:35:56
223,2019-08-08 00:00:00,32,25,多云,东北风2级,47,2024-12-05 16:35:56,2024-12-05 16:35:56
224,2019-08-09 00:00:00,32,24,小雨~暴雨,东南风2级,59,2024-12-05 16:35:56,2024-12-05 16:35:56
225,2019-08-10 00:00:00,29,24,中雨~多云,东北风3级,43,2024-12-05 16:35:56,2024-12-05 16:35:56
226,2019-08-11 00:00:00,31,23,多云,东北风2级,38,2024-12-05 16:35:56,2024-12-05 16:35:56
227,2019-08-12 00:00:00,31,24,多云,南风2级,50,2024-12-05 16:35:56,2024-12-05 16:35:56
228,2019-08-13 00:00:00,32,24,多云,东南风2级,55,2024-12-05 16:35:56,2024-12-05 16:35:56
229,2019-08-14 00:00:00,32,23,小雨~多云,东南风2级,58,2024-12-05 16:35:56,2024-12-05 16:35:56
230,2019-08-15 00:00:00,34,24,晴,西南风2级,76,2024-12-05 16:35:56,2024-12-05 16:35:56
231,2019-08-16 00:00:00,33,23,多云,东北风3级,64,2024-12-05 16:35:56,2024-12-05 16:35:56
232,2019-08-17 00:00:00,32,22,多云,东南风2级,53,2024-12-05 16:35:56,2024-12-05 16:35:56
233,2019-08-18 00:00:00,32,23,晴~多云,东南风2级,68,2024-12-05 16:35:56,2024-12-05 16:35:56
234,2019-08-19 00:00:00,33,24,多云,东南风3级,66,2024-12-05 16:35:56,2024-12-05 16:35:56
235,2019-08-20 00:00:00,33,24,多云~小雨,东南风2级,65,2024-12-05 16:35:56,2024-12-05 16:35:56
236,2019-08-21 00:00:00,26,22,中雨~小雨,东北风3级,67,2024-12-05 16:35:56,2024-12-05 16:35:56
335,2019-08-22 00:00:00,31,22,多云,东北风2级,74,2024-12-05 16:35:57,2024-12-05 16:35:57
336,2019-08-23 00:00:00,32,23,多云,东南风1级,71,2024-12-05 16:35:57,2024-12-05 16:35:57
337,2019-08-24 00:00:00,32,23,多云,东南风2级,80,2024-12-05 16:35:57,2024-12-05 16:35:57
338,2019-08-25 00:00:00,31,22,多云,东北风2级,67,2024-12-05 16:35:57,2024-12-05 16:35:57
339,2019-08-26 00:00:00,31,22,多云~小雨,东北风2级,83,2024-12-05 16:35:57,2024-12-05 16:35:57
340,2019-08-27 00:00:00,29,23,多云,西北风2级,65,2024-12-05 16:35:57,2024-12-05 16:35:57
341,2019-08-28 00:00:00,33,22,晴,西北风2级,54,2024-12-05 16:35:57,2024-12-05 16:35:57
342,2019-08-29 00:00:00,32,20,晴,东北风3级,52,2024-12-05 16:35:57,2024-12-05 16:35:57
343,2019-08-30 00:00:00,32,20,晴~多云,西南风2级,68,2024-12-05 16:35:57,2024-12-05 16:35:57
